user,location,tweet
kim_because,summerland bc,"@BarneyFife09 @AndrewRChapman @MindfulDamage @Canna420Uk @Truthwiththord @malo_j @remofjacob @Flaffenbam @OnkelFester @luccaskunk @Sicut_Lupus @BBrown24646528 @MaidelK @TakeThatHistory @_truthswordsa @DoubleDoubleJon @BrianNazarenus @spikeinthemidge @HeathenWombat @umfpt @1pckt @Galcondude @Melanie33720945 @MucusMucous @SMoistpit @GodflyThe @KendallShafer @ScientiaPercept @jools6691 @adrianturner01 @JoeMDodd85 @rkdoctr @PearSpheroid @ApostatePod @ggelliott1 @RTheatheist @albinogoth @MadCornishBiker @ClaudeL1979 @pauledevans @Wally_Wego @inbybits2 @DrSly16 @BartRardo @Ah_Science @hugh_bothwell @GreekVikingX @CrispyCurry @D1scoJerrys @Thedukeistheman It certainly should, since you pay twice as much per capita as Canada, don't give health care to over 10% of your population, and deny as many expensive medical insurance claims as possible."
Cjnolan2128John,"Averill Park, NY","@flacachica1105 @leezeldin @fud31 I support anyone who chooses to get vaccinated as well as those who do not to. I do not support Vax mandates, mask mandates, and the constant attempt from our elected officials to keep this country divided. If we’re following the science, then none of this makes any sense."
JamesWe42087922,"South Lake Tahoe, CA","#USA #International 
Vote for climate control.  #ClimateCatastrophe is for fruits who don't pay attention to the science.  Pray for 7degrees Fahrenheit for your general place.  My ice osmosis sentients will bring it in."
CONTEMPRA_INN,⚜️New Orleans-Kenner⚜️,"#Dolphins “hold hands have  lifelong friendships 🐬🐬 communicate each a unique whistle that identifies it within its group They show empathic, cooperative, and altruistic behaviors #Science #Animal #wildlife 

🎥Cassie Jensen  #Photography @gunsnrosesgirl3 @CONTEMPRA_INN🌹 https://t.co/g4XZzFloZD"
littlehag6,"Asbury Park, NJ",Science has gone too far bc my cereal (magic spoon fruity) is the milk and my milk (oat) is the cereal
destroyideas,"Palm Springs, CA",Hollywood science fiction not touching crypto in dystopian movies is probably because of who funds Hollywood now.
CedarParkPatch,"Cedar Park, TX","Con Mi MADRE, Urban Roots and Science Mill each received $50,000 grants to focus on the ​ advancement of underrepresented ATX communities. https://t.co/vDToktJgSO"
kelcsimpkins,"Boulder, CO","@sejorg @ScienceWriters @Open_Notebook @wudanyan This is related and a great piece. However I'm interested in ongoing or more comprehensive resources for science writers who deal with climate change every day, and how to process the scientific knowledge we have, while living through disasters, then writing about them, etc."
heather_wynalda,"California, USA","You can go research polio. The majority of cases resulted from dirty water. They fixed it. The vaccine contained actual dead virus. Comparing these actual inoculations to a lab experiment gone viral is ignorant propaganda. It is not science. Muting the stupidity

- end of tweet https://t.co/D2Canyi0Z7"
JoshKempWX,"Tuscaloosa, AL",@DrShepherd2013 @JohnnyParker012 @ForbesScience @gensini @NIUlive Hey @ClimateDepot is science settled or should it be challenged? I thought that's the whole point of being a scientist. Help me out here since a Dr. can't.
Janoosethegoose,Canada,"@lnsantucci @thsuburbanmommy Tell us, then, what science says about the long term effects of the vaccine. 
And what did science say in the middle ages? Blood letting for lung issues, drilling holes in the heads of people with epilepsy to let the demons out etc etc.
Yes, trust the science; it's always exact"
sbwTweet,"Rome, NY",He was educated to be a scientist but stopped practicing science to embrace #climate change long ago. https://t.co/o8WX7Yi3iM
bottingkruger,"Seattle, WA","@bottingkruger holds a B.S. in Computer Science and Engineering at University of California, San Diego. He explored a variety of (2/4)"
ebyrdstarr,"Lawrence, KS","@Portland_John @TacoSalazar I have a degree in political science, so I don’t need to be informed on the topic. And anyone who says a country whose governmental charter starts with the words “We the people” isn’t a democracy just sounds silly."
realyourmom716,Buffalo,@jacobslavin @TIME @Simone_Biles Lots of athletes receive therapeutic use exemptions for a number of reasons https://t.co/TYyOrJJ9bi
90s_dead,"Los Angeles, CA","@patsajak Being a racist is not a political view. Being a science denier is not a political view, being ignorant, I guess it is."
RyanHay56654300,"Boston, MA","@JJDEMARAY @AlbertBreer Yes, 100000% correct keep moving them to fit “science” yet vast majority of guys missing time are vaccinated. Explain that one nfl lol"
_ItsJerryB,"Washington, DC","Are you late in submitting your:
essay due,
sociology 
java script
h/work
accounting
essay pay  ...
algebra
literature
histo
political science
assignment...
soiology
Engineering"
SamuelPMacD,Australia,"@tatts37 @FIVEaaBreakfast Agreed. Goal posts keep moving. 

Particularly vexing since NSW &amp; QLD now allowing quarantine free travel if vaccinated. Each state has different logic and interpretation of ""the science"""
nickhudkins,"Baltimore, MD","@fredbenenson Interesting! Uhh #lazyweb, got some science articles on this? I have continued to mask up… in effect as what may be political theater, in that I don’t want anyone thinking I’m a republican 😂"
TheMovieProjec1,The Island,Germany: 8 convicted over illegal data center in bunker https://t.co/77xilZnIRK
AntionettJ,"Wisconsin, USA","@BiggBrattt3 @txxcisi @PretzelPapi @HMLVNV @SenseiCrackhead @LynnAshanta @Fothouzand Ma’am, it’s a wedding not a club. People usually bring their kids. If it’s adult themed it’s usually standard to put “no kids” on the invitation. This is standard for any event love. This is not rocket science 😭"
_ItsJerryB,"Washington, DC","We are reliable and affordable in,
Anatomy
CLASS WORK
Trigonometry
Chemistry
Someone he
Mat
Assignments 
Someone write
Accounting.
Essay due.
Essay pay.
Data science
C++
Python.."
Legion_DOL_RLTW,"Nashville, TN","@LeighTuttle The greatest resource the military has is its people.

Being in SOF did shelter me, but when situations occurred doing the right thing was not hard or rocket science. Taking care of Soldiers and their Families is #1 after mission.

I hope for the best."
SUPERIORQUALI14,United States,"@anatomy
accounting
power point
essay pay  
algebra...
literature
hist
python
geometry
chemistry
 #statistics
business
probability
political science
thesis
assignment..
whatsApp
whatsApp +1(435)518-4913 Whatsapp"
nrokchi,"Portland, OR","@MhmBrando 2x (soon to be 3x) and previous infection produces a high neutralization rate. Simply put, it outright reduces risk of infection.

And far better than the unvaxx'd. Luck plays a role, but so does good process and good science."
kim_because,summerland bc,"@MindfulDamage @BarneyFife09 @malo_j @Canna420Uk @remofjacob @Flaffenbam @OnkelFester @Truthwiththord @luccaskunk @Sicut_Lupus @BBrown24646528 @AndrewRChapman @MaidelK @TakeThatHistory @_truthswordsa @DoubleDoubleJon @BrianNazarenus @spikeinthemidge @HeathenWombat @umfpt @1pckt @Galcondude @Melanie33720945 @MucusMucous @SMoistpit @GodflyThe @KendallShafer @ScientiaPercept @jools6691 @adrianturner01 @JoeMDodd85 @rkdoctr @PearSpheroid @ApostatePod @ggelliott1 @RTheatheist @albinogoth @MadCornishBiker @ClaudeL1979 @pauledevans @Wally_Wego @inbybits2 @DrSly16 @BartRardo @Ah_Science @hugh_bothwell @GreekVikingX @CrispyCurry @D1scoJerrys @Thedukeistheman The Fraser Institute! 🤮

They hate anything that doesn't make rich people richer faster."
afili8ed,"Inkster, MI","@RichardGrenell @GavinNewsom It’s not science, it’s political science. lol. We get locked down, the Elites get more power &amp; control. This is nonsensical, they’ll never stop cause the dumb gullible people gave up their freedom &amp; rights to FEEL (sort of safe). This is why we have a constitution! For now…watch"
SUPERIORQUALI14,United States,"We are reliable and affordable in,
Anatomy
CLASS WORK
Trigonometry
Chemistry
Someone he
Mat
Assignments 
Someone write
Accounting.
Essay due.
Essay pay.
Data science
C++
Python..
 DM us please
whatsApp +1(435)518-4913 Whatsapp"
FreedomWorks,"Washington, DC","""The danger is when you let #science be controlled by government. Science discovers the truth eventually. When science is dictated by the government, that's when you get flat earthers."" #ampFW https://t.co/xcQoBowRcM"
Apex8r,United States,"@thsuburbanmommy Try using the inventor of the genetic modification, if they understand science like other brainiacs on the Twatterverse, easy choice:

https://t.co/AAMkYdupNA"
keebundt,"Los Angeles, CA",@JaredHTown86 @Xanthan81 @redsteeze Or youve bought into propaganda based on shoddy science that spits in the face of of a century's worth of research and messaging.
erenthepagan,"Savannah, TN","@Digtzy @AutisticCallum_ Oh yes, like science didn’t serve a bias in making autism based on how it affects males thus making it near impossible for anyone one AFAB to be diagnosed."
brian_help,United States,"For assistance with
Assignments
exams
Essays
Chemistry
#Biology
computer science
project
Maths
Englishpaper
#BigData #Analytics  #DataScience #RStats #DotNet #flutter #JavaScript  #MachineLearning #DataScientist #programming #AI #100DaysofCode
#cbsephysics  
DM @brian_help"
PhilosophyFans,USA,The Nature Of Reality. A Nice mash up of philosophy and science. https://t.co/0xWxN3d66X
SUPERIORQUALI14,United States,"We are reliable and affordable in,
Anatomy
CLASS WORK
Trigonometry
Chemistry
Someone he
Mat
Assignments 
Someone write
Accounting.
Essay due.
Essay pay.
Data science
C++
Python
 DM us please
whatsApp +1(435)518-4913"
alex_thelen413,"Nebraska, USA",I forgot what a 'Bell Curve' was called for a second and referred to it as 'The Science Bell'.
WLTX,"Columbia, SC",The science behind deadly December tornado outbreak https://t.co/1mc4GraFpE
zenkat11,"Washington, USA","@troonybin Your points are interesting actually, in their complete absurdity and lack of self-awareness. Oddly this discussion is . . . enlightening. The more I speak with people like you, the more I realize your lack of understanding in advanced biology and medical science."
kim_because,summerland bc,"@BarneyFife09 @malo_j @Canna420Uk @remofjacob @Flaffenbam @OnkelFester @Truthwiththord @MindfulDamage @luccaskunk @Sicut_Lupus @BBrown24646528 @AndrewRChapman @MaidelK @TakeThatHistory @_truthswordsa @DoubleDoubleJon @BrianNazarenus @spikeinthemidge @HeathenWombat @umfpt @1pckt @Galcondude @Melanie33720945 @MucusMucous @SMoistpit @GodflyThe @KendallShafer @ScientiaPercept @jools6691 @adrianturner01 @JoeMDodd85 @rkdoctr @PearSpheroid @ApostatePod @ggelliott1 @RTheatheist @albinogoth @MadCornishBiker @ClaudeL1979 @pauledevans @Wally_Wego @inbybits2 @DrSly16 @BartRardo @Ah_Science @hugh_bothwell @GreekVikingX @CrispyCurry @D1scoJerrys @Thedukeistheman Because you throw over 10% of your population under the bus, and then charge them for their medical care. Even people with expensive coverage are destroyed when insurance companies find the slightest reason to deny their claims."
MandieGrilli,Youngstown,@kellydleventhal Pretty sure the science never said it was going to protect you from getting Covid you dumb fuck.
ghack14,"Virginia, USA","@mistysmog @AbeTalmadge @mikelax6 @Farah78038948 Should we trust the guy who says he is a scientist but doesn’t talk like a scientist. Never quotes science, peer review papers or anything else. Who has never discussed issues publicly w/ his peers who disagree. Who uses politics instead of facts or science when questioned"
NovayaIra,"Chicago, IL","One year of vaccines: Many lives saved, many needlessly lost (from @AP) https://t.co/ZV3NahroaL"
SUPERIORQUALI14,United States,"Need a hand in your due assignments?
Class is kicking my ass
I will pay someone to write this paper for me
Pay someone
Biology
English 
essay pay 
Maths
Stats
Essay due 
Chem
History
Nursing
Physical science
Econometrics
Essay help
Thesis
Essaypay
Research paper +1(435)518-4913"
MorgaineSwann,"Garrett, KY","Other than Christian Science, show me 1 bit of scrpture from any religion that forbids vaccination. I'll wait. https://t.co/crfmXrBG2V"
